4.6e+11, 0.283113
4.605e+11, 0.286667
4.61e+11, 0.290136
4.615e+11, 0.293533
4.62e+11, 0.296946
4.625e+11, 0.300232
4.63e+11, 0.303479
4.635e+11, 0.306699
4.64e+11, 0.310825
4.645e+11, 0.314034
4.65e+11, 0.317248
4.655e+11, 0.320478
4.66e+11, 0.323738
4.665e+11, 0.327042
4.67e+11, 0.330409
4.675e+11, 0.333861
4.68e+11, 0.337425
4.685e+11, 0.341127
4.69e+11, 0.344977
4.695e+11, 0.348907
4.7e+11, 0.352572
4.705e+11, 0.354813
4.71e+11, 0.354308
4.715e+11, 0.355433
4.72e+11, 0.359473
4.725e+11, 0.364712
4.73e+11, 0.370271
4.735e+11, 0.375201
4.74e+11, 0.376744
4.745e+11, 0.36849
4.75e+11, 0.351943
4.755e+11, 0.346636
4.76e+11, 0.34923
4.765e+11, 0.354172
4.77e+11, 0.359406
4.775e+11, 0.364398
4.78e+11, 0.369094
4.785e+11, 0.373486
4.79e+11, 0.377657
4.795e+11, 0.381659
4.8e+11, 0.385532
4.805e+11, 0.389314
4.81e+11, 0.393028
4.815e+11, 0.396695
4.82e+11, 0.400333
4.825e+11, 0.403956
4.83e+11, 0.407576
4.835e+11, 0.411205
4.84e+11, 0.41496
4.845e+11, 0.418641
4.85e+11, 0.422365
4.855e+11, 0.426142
4.86e+11, 0.429977
4.865e+11, 0.43386
4.87e+11, 0.437722
4.875e+11, 0.441331
4.88e+11, 0.444088
4.885e+11, 0.445256
4.89e+11, 0.446502
4.895e+11, 0.449387
4.9e+11, 0.453164
4.905e+11, 0.457246
4.91e+11, 0.461408
4.915e+11, 0.465582
4.92e+11, 0.469758
4.925e+11, 0.473938
4.93e+11, 0.47813
4.935e+11, 0.482343
4.94e+11, 0.486584
4.945e+11, 0.490858
4.95e+11, 0.495171
4.955e+11, 0.499527
4.96e+11, 0.50393
4.965e+11, 0.508384
4.97e+11, 0.512892
4.975e+11, 0.517458
4.98e+11, 0.522115
4.985e+11, 0.526804
4.99e+11, 0.531559
4.995e+11, 0.536384
5e+11, 0.541284
5.005e+11, 0.546261
5.01e+11, 0.551321
5.015e+11, 0.55647
5.02e+11, 0.561713
5.025e+11, 0.567044
5.03e+11, 0.572381
5.035e+11, 0.577453
5.04e+11, 0.582576
5.045e+11, 0.588016
5.05e+11, 0.593679
5.055e+11, 0.599541
5.06e+11, 0.605536
5.065e+11, 0.611598
5.07e+11, 0.617756
5.075e+11, 0.624013
5.08e+11, 0.630372
5.085e+11, 0.636849
5.09e+11, 0.643451
5.095e+11, 0.650178
5.1e+11, 0.657034
5.105e+11, 0.664023
5.11e+11, 0.671151
5.115e+11, 0.678421
5.12e+11, 0.685802
5.125e+11, 0.693375
5.13e+11, 0.701108
5.135e+11, 0.709006
5.14e+11, 0.717095
5.145e+11, 0.72534
5.15e+11, 0.733766
5.155e+11, 0.742383
5.16e+11, 0.751313
5.165e+11, 0.760335
5.17e+11, 0.769569
5.175e+11, 0.779023
5.18e+11, 0.788708
5.185e+11, 0.79863
5.19e+11, 0.8088
5.195e+11, 0.819222
5.2e+11, 0.829898
5.205e+11, 0.840829
5.21e+11, 0.852079
5.215e+11, 0.863644
5.22e+11, 0.875526
5.225e+11, 0.887736
5.23e+11, 0.900288
5.235e+11, 0.913199
5.24e+11, 0.926484
5.245e+11, 0.940161
5.25e+11, 0.954247
5.255e+11, 0.96876
5.26e+11, 0.983724
5.265e+11, 0.999164
5.27e+11, 1.0151
5.275e+11, 1.03156
5.28e+11, 1.04856
5.285e+11, 1.06614
5.29e+11, 1.08433
5.295e+11, 1.10315
5.3e+11, 1.12266
5.305e+11, 1.14287
5.31e+11, 1.16384
5.315e+11, 1.1856
5.32e+11, 1.2082
5.325e+11, 1.2317
5.33e+11, 1.25615
5.335e+11, 1.28162
5.34e+11, 1.31131
5.345e+11, 1.33911
5.35e+11, 1.36815
5.355e+11, 1.39851
5.36e+11, 1.43027
5.365e+11, 1.46354
5.37e+11, 1.49842
5.375e+11, 1.53501
5.38e+11, 1.5735
5.385e+11, 1.61404
5.39e+11, 1.65679
5.395e+11, 1.70191
5.4e+11, 1.74963
5.405e+11, 1.80016
5.41e+11, 1.85377
5.415e+11, 1.91074
5.42e+11, 1.97141
5.425e+11, 2.03614
5.43e+11, 2.10537
5.435e+11, 2.17956
5.44e+11, 2.25926
5.445e+11, 2.34508
5.45e+11, 2.43768
5.455e+11, 2.53777
5.46e+11, 2.64596
5.465e+11, 2.76259
5.47e+11, 2.88759
5.475e+11, 3.02142
5.48e+11, 3.16563
5.485e+11, 3.33037
